34.05 1 0.756979 0.638625
34.1 1 0.779123 0.655994
34.15 1 0.80182 0.674233
34.2 1 0.825011 0.693298
34.25 1 0.84864 0.713142
34.3 1 0.872648 0.733715
34.35 1 0.896974 0.754967
34.4 1 0.921557 0.776846
34.45 1 0.946336 0.799298
34.5 1 0.97125 0.822268
34.55 1 0.996235 0.845698
34.6 1 1.02123 0.869532
34.65 1 1.04617 0.893712
34.7 1 1.071 0.918176
34.75 1 1.09565 0.942867
34.8 1 1.12006 0.967722
34.85 1 1.14417 0.992682
34.9 1 1.16792 1.01768
34.95 1 1.19125 1.04267
35 1 1.2141 1.06757
35.05 1 1.23641 1.09234
35.1 1 1.25814 1.1169
35.15 1 1.27922 1.1412
35.2 1 1.2996 1.16518
35.25 1 1.31924 1.18879
35.3 1 1.33807 1.21195
35.35 1 1.35606 1.23463
35.4 1 1.37316 1.25675
35.45 1 1.38933 1.27828
35.5 1 1.40453 1.29914
35.55 1 1.41871 1.31931
35.6 1 1.43185 1.33871
35.65 1 1.44391 1.35732
35.7 1 1.45485 1.37508
35.75 1 1.46466 1.39195
35.8 1 1.47331 1.40789
35.85 1 1.48078 1.42285
35.9 1 1.48705 1.43681
35.95 1 1.4921 1.44974
36 1 1.49591 1.46159
36.05 1 1.49849 1.47233
36.1 1 1.49982 1.48196
36.15 1 1.49991 1.49043
36.2 1 1.49874 1.49773
36.25 1 1.49633 1.50385
36.3 1 1.49267 1.50876
36.35 1 1.48779 1.51246
36.4 1 1.48169 1.51493
36.45 1 1.47438 1.51617
36.5 1 1.46588 1.51619
36.55 1 1.45623 1.51496
36.6 1 1.44543 1.51251
36.65 1 1.43351 1.50884
36.7 1 1.42052 1.50395
36.75 1 1.40647 1.49785
36.8 1 1.39141 1.49057
36.85 1 1.37537 1.48212
36.9 1 1.35839 1.47252
36.95 1 1.34052 1.46179
37 1 1.32179 1.44996
37.05 1 1.30226 1.43705
37.1 1 1.28197 1.42311
37.15 1 1.26098 1.40816
37.2 1 1.23934 1.39224
37.25 1 1.2171 1.37539
37.3 1 1.19432 1.35764
37.35 1 1.17105 1.33905
37.4 1 1.14735 1.31966
37.45 1 1.12328 1.29951
37.5 1 1.09891 1.27865
37.55 1 1.07429 1.25714
37.6 1 1.04948 1.23503
37.65 1 1.02455 1.21236
37.7 1 0.999562 1.18921
37.75 1 0.974571 1.16561
37.8 1 0.949644 1.14163
37.85 1 0.924844 1.11734
37.9 1 0.900231 1.09278
37.95 1 0.875867 1.06802
38 1 0.851813 1.04311
38.05 1 0.82813 1.01813
38.1 1 0.804877 0.993127
38.15 1 0.782111 0.968166
38.2 1 0.75989 0.943308
38.25 1 0.738269 0.918614
38.3 1 0.717302 0.894145
38.35 1 0.697042 0.86996
38.4 1 0.677539 0.846119
38.45 1 0.658842 0.82268
38.5 1 0.640998 0.799702
38.55 1 0.624051 0.77724
38.6 1 0.608044 0.75535
38.65 1 0.593016 0.734086
38.7 1 0.579006 0.7135
38.75 1 0.566047 0.693643
38.8 1 0.554174 0.674564
38.85 1 0.543415 0.656309
38.9 1 0.533797 0.638924
38.95 1 0.525344 0.622452
39 1 0.518078 0.606934
39.05 1 0.512016 0.592407
39.1 1 0.507174 0.578907
39.15 1 0.503564 0.566469
39.2 1 0.501195 0.555122
39.25 1 0.500072 0.544894
39.3 1 0.500199 0.535812
39.35 1 0.501575 0.527897
39.4 1 0.504197 0.521169
39.45 1 0.508059 0.515645
39.5 1 0.51315 0.511338
39.55 1 0.519457 0.508258
39.6 1 0.526966 0.506415
39.65 1 0.535657 0.505811
39.7 1 0.545509 0.50645
39.75 1 0.556497 0.508328
39.8 1 0.568593 0.511441
39.85 1 0.581768 0.515783
39.9 1 0.595988 0.521341
39.95 1 0.611217 0.528102
40 1 0.627419 0.53605
40.05 1 0.644552 0.545165
40.1 1 0.662573 0.555424
40.15 1 0.681438 0.566802
40.2 1 0.701098 0.57927
40.25 1 0.721506 0.592799
40.3 1 0.74261 0.607354
40.35 1 0.764358 0.6229
40.4 1 0.786694 0.639398
40.45 1 0.809564 0.656808
40.5 1 0.832909 0.675086
40.55 1 0.856672 0.694188
40.6 1 0.880794 0.714066
40.65 1 0.905213 0.734672
40.7 1 0.92987 0.755955
40.75 1 0.954701 0.777861
40.8 1 0.979646 0.800338
40.85 1 1.00464 0.82333
40.9 1 1.02963 0.846781
40.95 1 1.05454 0.870632
41 1 1.07931 0.894826
41.05 1 1.10389 0.919303
41.1 1 1.1282 0.944002
41.15 1 1.1522 0.968864
41.2 1 1.17581 0.993827
41.25 1 1.19899 1.01883
41.3 1 1.22167 1.04381
41.35 1 1.24379 1.06871
41.4 1 1.2653 1.09347
41.45 1 1.28616 1.11802
41.5 1 1.30629 1.14231
41.55 1 1.32566 1.16628
41.6 1 1.34422 1.18986
41.65 1 1.36192 1.21301
41.7 1 1.37871 1.23566
41.75 1 1.39455 1.25775
41.8 1 1.40941 1.27925
41.85 1 1.42325 1.30009
41.9 1 1.43603 1.32021
41.95 1 1.44772 1.33959
42 1 1.45828 1.35816
42.05 1 1.46771 1.37588
42.1 1 1.47596 1.3927
42.15 1 1.48303 1.4086
42.2 1 1.48889 1.42352
42.25 1 1.49352 1.43743
42.3 1 1.49692 1.45031
42.35 1 1.49908 1.46211
42.4 1 1.5 1.4728
42.45 1 1.49966 1.48237
42.5 1 1.49807 1.49079
42.55 1 1.49524 1.49804
42.6 1 1.49117 1.5041
42.65 1 1.48588 1.50896
42.7 1 1.47937 1.5126
42.75 1 1.47166 1.51502
42.8 1 1.46277 1.51621
42.85 1 1.45272 1.51616
42.9 1 1.44155 1.51488
42.95 1 1.42927 1.51237
43 1 1.41592 1.50864
43.05 1 1.40152 1.5037
43.1 1 1.38613 1.49755
43.15 1 1.36977 1.49021
43.2 1 1.35248 1.48171
43.25 1 1.33431 1.47205
43.3 1 1.31531 1.46127
43.35 1 1.29552 1.44939
43.4 1 1.27499 1.43644
43.45 1 1.25378 1.42245
43.5 1 1.23193 1.40746
43.55 1 1.2095 1.39149
43.6 1 1.18654 1.3746
43.65 1 1.16312 1.35681
43.7 1 1.1393 1.33818
43.75 1 1.11512 1.31875
43.8 1 1.09066 1.29857
43.85 1 1.06597 1.27768
43.9 1 1.04111 1.25614
43.95 1 1.01615 1.234
44 1 0.991155 1.21131
